Datetime,Open,High,Low,Close,Volume
2023-12-12 06:06:05.582111454,1.1061313130027939,1.1065037345251225,1.106005244378735,1.1063446767220397,4751
2023-12-12 06:36:05.633482783,1.1078274041968839,1.1081595353665195,1.1073421904282994,1.1077759093278732,3762
2023-12-12 07:06:05.684854112,1.1084545732506041,1.1084950776423448,1.108403649876088,1.108477725065435,2077
2023-12-12 07:36:05.736225441,1.1101119164743332,1.1101462580352426,1.1098900310271482,1.1099453459285933,3267
2023-12-12 08:06:05.787596770,1.1120528355208443,1.11210127019385,1.1106975543441744,1.1112388669766267,3985
2023-12-12 08:36:05.838968099,1.1123355382727738,1.1124057812754327,1.1122780447980662,1.1123004644899053,1043
2023-12-12 09:06:05.890339429,1.1133710865782198,1.1135033299935577,1.113282711745103,1.113431806950845,1454
2023-12-12 09:36:05.941710758,1.1144424226493108,1.1154221146531063,1.1143546101100146,1.1145182810128706,3030
2023-12-12 10:06:05.993082087,1.1160252427544959,1.1160663012608523,1.116006635862988,1.116018691360434,2341
2023-12-12 10:36:06.044453416,1.1174927418405816,1.117593453800331,1.1173947757762515,1.11751177939839,2253
2023-12-12 11:06:06.095824745,1.1184787446364124,1.1187444299341216,1.118360986703402,1.1186547968640255,3319
2023-12-12 11:36:06.147196074,1.1197578460059838,1.1198717461331194,1.1197258104663745,1.1198051954875845,1890
2023-12-12 12:06:06.198567403,1.1198644973927339,1.1199238577752795,1.119778002961561,1.1197952897670378,1336
2023-12-12 12:36:06.249938732,1.121898174348935,1.1218991197205455,1.1217117621496033,1.1218302130214197,1979
2023-12-12 13:06:06.301310061,1.1231234883121544,1.1232429820177332,1.1230632090979047,1.12320598273654,1230
2023-12-12 13:36:06.352681390,1.1252211353783226,1.125802920050916,1.125009776286908,1.1252549518319381,4323
2023-12-12 14:06:06.404052719,1.1256626639260554,1.125709589850274,1.1256554298463388,1.1256798503295353,3778
2023-12-12 14:36:06.455424049,1.1276695436530129,1.128082801713011,1.1272077437608854,1.1277519394318523,4686
2023-12-12 15:06:06.506795378,1.129518059833285,1.129591081412483,1.1294621755722924,1.129533944723442,3521
2023-12-12 15:36:06.558166707,1.1312576513682882,1.1312614459907728,1.1310557401978893,1.1311020500166173,2979
2023-12-12 16:06:06.609538036,1.1326840928425892,1.1330273182875632,1.1322870795900624,1.132722268789489,2645
2023-12-12 16:36:06.660909365,1.133123801775144,1.1332795997889187,1.133103653551426,1.133200459809919,1175
2023-12-12 17:06:06.712280694,1.134159652384311,1.1343789597961096,1.1338378540563778,1.133937008474706,2896
2023-12-12 17:36:06.763652023,1.1351490333462049,1.1353323059092466,1.1351285538376168,1.1352476526669684,3789
2023-12-12 18:06:06.815023352,1.13646897818018,1.136600052326796,1.1363939410862052,1.1364479945178516,3688
2023-12-12 18:36:06.866394681,1.1375322265737,1.1379508122731423,1.1374883576057557,1.1377346682116727,4413
2023-12-12 19:06:06.917766010,1.1376513867669757,1.1376821687296423,1.1376471810886721,1.1376821569848854,4173
2023-12-12 19:36:06.969137339,1.1387802529934188,1.13880525193072,1.1384457119184164,1.1387287660699705,4706
2023-12-12 20:06:07.020508669,1.1390575042318907,1.139349720311661,1.1383106352148047,1.1388710858891384,3796
2023-12-12 20:36:07.071879998,1.1398978725392543,1.1399639992123403,1.1397367250545558,1.1397530170129364,1751
2023-12-12 21:06:07.123251327,1.1414750070529929,1.1418563535028736,1.1411731494473167,1.1414921837800587,3128
2023-12-12 21:36:07.174622656,1.1438708811204341,1.1439149993562587,1.1438549010411507,1.143871601680697,1327
2023-12-12 22:06:07.225993985,1.1462711186715755,1.1464118475993423,1.1462308992265222,1.14627860077689,3583
2023-12-12 22:36:07.277365314,1.1481852988093435,1.1482059792092014,1.1481676635579114,1.148205337159382,4602
2023-12-12 23:06:07.328736643,1.1506785272805822,1.1507198791735085,1.1506769104712071,1.1506781160111041,3326
2023-12-12 23:36:07.380107972,1.1518261336706825,1.1518825848899652,1.1517348126219455,1.1518619012928764,1874
2023-12-13 00:06:07.431479301,1.153351682157086,1.1541320039663598,1.1515002355542712,1.1529204565580022,2875
2023-12-13 00:36:07.482850630,1.1547576482815343,1.1548898689333371,1.1547066934272907,1.1548191645966668,2414
2023-12-13 01:06:07.534221959,1.15545398622311,1.1557827804955856,1.155344538889903,1.155508779168963,4208
2023-12-13 01:36:07.585593289,1.1566430541388926,1.1566622358227918,1.1564483518675523,1.1565231602728163,2296
2023-12-13 02:06:07.636964618,1.1585850341078838,1.1587234932343236,1.1582019457079173,1.1586745565231056,4282
2023-12-13 02:36:07.688335947,1.1605662945455115,1.1611821516657685,1.1605205002202867,1.1609207699713922,2421
2023-12-13 03:06:07.739707276,1.161764596981768,1.16202695605966,1.1616527997235606,1.1618568990256974,1192
2023-12-13 03:36:07.791078605,1.1623733610035232,1.162445164190217,1.1622014905737907,1.1622970644043178,3216
2023-12-13 04:06:07.842449934,1.1633290020580744,1.1633511261405773,1.163323706585074,1.163341721829564,4259
2023-12-13 04:36:07.893821263,1.1636299533403975,1.1637443052407666,1.1635676008907962,1.1636039576861994,2864
2023-12-13 05:06:07.945192592,1.1646585412317245,1.164764896453879,1.164626147457835,1.1647272711934833,1278
2023-12-13 05:36:07.996563921,1.1657847671145831,1.1662272250637409,1.1656830976208816,1.165856791078981,2441
2023-12-13 06:06:08.047935250,1.1666440661153115,1.1673417985128616,1.1663555550295786,1.1665552089853133,1696
2023-12-13 06:36:08.099306579,1.1674657142199962,1.1678874289199208,1.1674331523645172,1.167691248931859,1880
2023-12-13 07:06:08.150677909,1.1681953979529245,1.1687436602380765,1.1681688450979901,1.1686881416799295,1057
2023-12-13 07:36:08.202049238,1.1698508768770417,1.1702463225906066,1.1694829203781576,1.1701791252394897,2439
2023-12-13 08:06:08.253420567,1.170696831406707,1.1707637272606561,1.170663230977392,1.1706856035604212,4476
2023-12-13 08:36:08.304791896,1.173168508418515,1.173289373733752,1.1727403530789005,1.172926971691857,4376
2023-12-13 09:06:08.356163225,1.1745211647522633,1.1745546457770808,1.174484501933973,1.1745418796874727,3017
2023-12-13 09:36:08.407534554,1.174976864298781,1.1750307002469333,1.1749470596011171,1.1750245337077645,4924
2023-12-13 10:06:08.458905883,1.17679304238671,1.1768810537927594,1.1766159585436695,1.1767462600343912,3892
2023-12-13 10:36:08.510277212,1.1792537284006488,1.180209951519315,1.1791383634078134,1.1796809896992864,3600
2023-12-13 11:06:08.561648541,1.1819423191153184,1.1821802427042023,1.1818948520867927,1.1820569150571254,4731
2023-12-13 11:36:08.613019870,1.18475662295251,1.185075920735014,1.1837993836187226,1.1842463305287767,4858
2023-12-13 12:06:08.664391199,1.1862446687820045,1.1863268998292504,1.1858029350291561,1.186058412827069,2800
2023-12-13 12:36:08.715762529,1.188426188497702,1.188599956558305,1.1877014310430596,1.1882104562874427,2263
2023-12-13 13:06:08.767133858,1.189395068397899,1.189628863927886,1.1887919721712512,1.1894152167197638,4030
2023-12-13 13:36:08.818505187,1.1910220753942844,1.1924854743796447,1.1908481575418706,1.1916099690809356,1002
2023-12-13 14:06:08.869876516,1.193838305055058,1.1939012078597047,1.1937861015065065,1.193862984686497,3498
2023-12-13 14:36:08.921247845,1.1962522402648723,1.196322217018153,1.1956382319024137,1.1962589408254667,4291
2023-12-13 15:06:08.972619174,1.1976959145733423,1.197710477926306,1.197624242601726,1.1976758249141968,2055
2023-12-13 15:36:09.023990503,1.1996392494369108,1.1996699343305788,1.199626979528505,1.199650623169268,2606
2023-12-13 16:06:09.075361832,1.201331349562106,1.2016821811574907,1.2012205190816045,1.201389934061813,4135
2023-12-13 16:36:09.126733161,1.2032958848971964,1.2037656721759988,1.202836784153983,1.203169916098542,2484
2023-12-13 17:06:09.178104490,1.204669241247378,1.2049969657645734,1.2045633507357316,1.204686544904173,3415
2023-12-13 17:36:09.229475819,1.2068637708703653,1.206889027366212,1.2068126923115452,1.2068446963725075,4556
2023-12-13 18:06:09.280847149,1.2082600797286833,1.2087547303174135,1.2082092581398887,1.2083854339776832,2684
2023-12-13 18:36:09.332218478,1.210128826115082,1.2102253887062133,1.2098793711749887,1.2099631443394219,4709
2023-12-13 19:06:09.383589807,1.2118296167082003,1.2118388278567829,1.2115738073146873,1.2117311444514014,2297
2023-12-13 19:36:09.434961136,1.212788334377167,1.2146807900715955,1.211910162984627,1.2134279620403199,3807
2023-12-13 20:06:09.486332465,1.215663483662107,1.216354685528555,1.2155591753153927,1.2158946469601257,3152
2023-12-13 20:36:09.537703794,1.21826706508446,1.2189302888043532,1.2182539552929146,1.218576804483816,2287
2023-12-13 21:06:09.589075123,1.2218374593920065,1.221988047462591,1.2209605426244883,1.221554661981349,2601
2023-12-13 21:36:09.640446452,1.2238894187196545,1.2244439905774305,1.2238421934737311,1.2240267355042798,3894
2023-12-13 22:06:09.691817781,1.2250842446156622,1.2251305578190326,1.2250749009320565,1.2251278906406355,3443
2023-12-13 22:36:09.743189110,1.226784296381989,1.2273127134707496,1.2265766377371812,1.226998574558024,4927
2023-12-13 23:06:09.794560439,1.2280822959563702,1.2284547552411682,1.2277664521584344,1.2282241910729947,2095
2023-12-13 23:36:09.845931769,1.2307745044803622,1.230776325907358,1.2294032394044034,1.2302593449179469,1486
2023-12-14 00:06:09.897303098,1.2333067702646348,1.2338070794476907,1.2327087865039108,1.233219077005132,3274
2023-12-14 00:36:09.948674427,1.2358590779220593,1.2359070058429278,1.2357093109740758,1.23575832271211,4920
2023-12-14 01:06:10.000045756,1.2380848389622732,1.2381444881226498,1.2371974636459073,1.2380547445055095,4491
2023-12-14 01:36:10.051417085,1.2404781541261753,1.241272847823499,1.2403924290885004,1.2407876998621463,4601
2023-12-14 02:06:10.102788414,1.2438479470943478,1.2441586825654996,1.2435604008099987,1.2438259643458536,1522
2023-12-14 02:36:10.154159743,1.2461672727411301,1.246167427800063,1.2461649768848186,1.2461662740588477,2735
2023-12-14 03:06:10.205531072,1.2480905648933474,1.2481030952937553,1.2478875300356222,1.248031692237412,2710
2023-12-14 03:36:10.256902401,1.2494162144672591,1.2494421859376281,1.248762891041341,1.2493080740569862,1775
2023-12-14 04:06:10.308273730,1.2522029178569922,1.2525557179958846,1.2521679266517391,1.2523095722979307,1491
2023-12-14 04:36:10.359645059,1.2554724268432944,1.2555219941321116,1.2552470607234378,1.255317447402154,2667
2023-12-14 05:06:10.411016389,1.2565287801888663,1.2568422371686716,1.2562449799280953,1.2567887232640225,3904
2023-12-14 05:36:10.462387718,1.2590454373572992,1.259355346185053,1.2582595766005136,1.2588990040012669,3217
2023-12-14 06:06:10.513759047,1.2621073225384385,1.262146812156727,1.261864957486004,1.2620084118829795,3432
2023-12-14 06:36:10.565130376,1.2651038664117267,1.2652816724578335,1.2647383882388439,1.2650812330102852,4518
2023-12-14 07:06:10.616501705,1.2663757798230642,1.2663936096481363,1.266314049003097,1.2663210300286925,1221
2023-12-14 07:36:10.667873034,1.2670783444734561,1.2672210788742404,1.2670411357726068,1.2671482365148798,4980
2023-12-14 08:06:10.719244363,1.2696511517825544,1.2697692391868962,1.2691689238761543,1.2694135646278482,4187
2023-12-14 08:36:10.770615692,1.2705578726597733,1.2706380247871116,1.2705014316934007,1.2705399482486532,3803
2023-12-14 09:06:10.821987021,1.2726818505956088,1.2727448589308454,1.2722007327885456,1.27245221506862,3265
2023-12-14 09:36:10.873358350,1.275017147693764,1.27542754309439,1.2741320093094193,1.2747538071737368,1618
2023-12-14 10:06:10.924729679,1.2766942232664433,1.2769545009956706,1.276692124250997,1.2767397970319108,1706
2023-12-14 10:36:10.976101009,1.2792787869085331,1.2799696535085918,1.2788291078247072,1.2792055697092397,2151
2023-12-14 11:06:11.027472338,1.2812533709722007,1.2812844429483106,1.281140028178652,1.2811482654697581,2296
2023-12-14 11:36:11.078843667,1.2829669531556467,1.283029453879165,1.2828651311832078,1.2829661373422343,4415
2023-12-14 12:06:11.130214996,1.2854724776646502,1.2856598473932648,1.285314246282898,1.285528488247201,4311
2023-12-14 12:36:11.181586325,1.2868102289709724,1.2868441825464219,1.2862971910312078,1.286633957443403,2273
2023-12-14 13:06:11.232957654,1.2888447747248888,1.2890030095923826,1.2884724177087068,1.2885374770867861,1747
2023-12-14 13:36:11.284328983,1.290514632677174,1.290864343633338,1.290458309732217,1.2906012363161785,1254
2023-12-14 14:06:11.335700312,1.2928221194616631,1.2938012572774862,1.292729472945768,1.2931590560073638,1473
2023-12-14 14:36:11.387071641,1.294727629166561,1.295951290906866,1.2944757877002633,1.2946999484218245,4224
2023-12-14 15:06:11.438442970,1.2972383343256237,1.2973496599701873,1.2967400762281784,1.2970382702142003,4435
2023-12-14 15:36:11.489814299,1.298775155898841,1.29884499762661,1.2986663853360931,1.2987136437433144,4179
2023-12-14 16:06:11.541185629,1.3000010931504014,1.3002939834576108,1.2995863276540138,1.299851787901599,4755
2023-12-14 16:36:11.592556958,1.3012550928817193,1.3014656477489646,1.3011505212442624,1.3014422501814067,2222
2023-12-14 17:06:11.643928287,1.3029798874328788,1.3041875543281671,1.3028614763609032,1.3033745604299976,1564
2023-12-14 17:36:11.695299616,1.3037964882276778,1.3042898593837542,1.3036999902308821,1.3040550446651633,2078
2023-12-14 18:06:11.746670945,1.3059002066942296,1.305902369863858,1.3058889034525256,1.305901755239184,4524
2023-12-14 18:36:11.798042274,1.3082209764081791,1.3082230890039848,1.308220828179195,1.3082229188870778,2324
2023-12-14 19:06:11.849413603,1.3105996692589115,1.3114747652328689,1.3103250615743804,1.3109597998449367,1693
2023-12-14 19:36:11.900784932,1.3117920919622925,1.3119306050411244,1.3115635579011624,1.3118065673874684,1494
2023-12-14 20:06:11.952156261,1.3130721584494511,1.3132917741878443,1.3122081925064666,1.3122178712947783,2771
2023-12-14 20:36:12.003527590,1.3144299377830593,1.314666820729052,1.3139747111387994,1.3145536485890743,2454
2023-12-14 21:06:12.054898919,1.3159583397653924,1.316029088178181,1.3159565851025081,1.315991893166088,2128
2023-12-14 21:36:12.106270249,1.3179527218360672,1.3185307458989561,1.3179453291745162,1.3181063177037877,1943
2023-12-14 22:06:12.157641578,1.3195666811233449,1.3195677751120423,1.319065256354507,1.319482783870141,2019
2023-12-14 22:36:12.209012907,1.3210168493667418,1.3211885487267014,1.3209007373276034,1.3210164914916114,4907
2023-12-14 23:06:12.260384236,1.3216461740602814,1.3217716379240818,1.3214372429527088,1.3216591285020318,1732
2023-12-14 23:36:12.311755565,1.3228264307625512,1.3229951063474772,1.322571380219047,1.3228873918662931,3520
2023-12-15 00:06:12.363126894,1.3245258108350786,1.3245664778936261,1.324493466175302,1.3245342789161074,2678
2023-12-15 00:36:12.414498223,1.3256831605467612,1.3262191581957554,1.3256444546620314,1.3257078503450357,2509
2023-12-15 01:06:12.465869552,1.3281933530173842,1.3282348169355014,1.3278894646949768,1.3281762942610338,4726
2023-12-15 01:36:12.517240881,1.3290688979410612,1.3291643422910042,1.3290608419541028,1.329158961696886,2138
2023-12-15 02:06:12.568612210,1.3306307880118737,1.3307037801954837,1.330588761618688,1.3306301474377966,3813
2023-12-15 02:36:12.619983539,1.3326213043341173,1.3328285648395999,1.3309091989131439,1.3319413181262896,2515
2023-12-15 03:06:12.671354869,1.3321912829337827,1.3325225288539557,1.3312529511992997,1.3320708247763124,2146
2023-12-15 03:36:12.722726198,1.3336776982418805,1.3336833636972383,1.3330595908251572,1.3334183586764754,2479
2023-12-15 04:06:12.774097527,1.3340986871728604,1.3346240454299256,1.3338732459919054,1.3342725797303705,2502
2023-12-15 04:36:12.825468856,1.3365909225662327,1.3366301886949068,1.3364154439427987,1.3365655745178633,4036
2023-12-15 05:06:12.876840185,1.3368989986218651,1.3370219947837385,1.3366056519097835,1.3369827509860264,2199
2023-12-15 05:36:12.928211514,1.3380488098906478,1.3386308737109518,1.337936842546952,1.3381965887648146,1802
2023-12-15 06:06:12.979582843,1.3385914154090777,1.339046722615062,1.3383297485821222,1.3384928889948051,2724
2023-12-15 06:36:13.030954172,1.3401117385479564,1.3402665246207717,1.3398678585307273,1.340134153628398,4075
2023-12-15 07:06:13.082325501,1.342161980525172,1.342170917851472,1.3421493742345953,1.3421691709308217,4704
2023-12-15 07:36:13.133696830,1.343934732576344,1.343940404697732,1.3437950028110894,1.3438320621735214,2577
2023-12-15 08:06:13.185068159,1.3441664208060453,1.3443998529254684,1.3436518728304603,1.3439426452913805,2160
2023-12-15 08:36:13.236439489,1.3445046201229907,1.3445725541749276,1.344468118851062,1.344529219006546,3867
2023-12-15 09:06:13.287810818,1.3446216289106236,1.3448596225831093,1.3440605158584116,1.3446049835225595,2796
2023-12-15 09:36:13.339182147,1.3465680829119482,1.3468886700582439,1.346445682611963,1.3468763639256622,2424
2023-12-15 10:06:13.390553476,1.3483059159538433,1.3493535875637759,1.347762589582972,1.3487035428715433,1917
2023-12-15 10:36:13.441924805,1.3494217939730582,1.3499458290832012,1.3492640142014918,1.3497941972828005,1368
2023-12-15 11:06:13.493296134,1.3511230783500146,1.351251216250029,1.3511139898643278,1.3511794988805197,4361
2023-12-15 11:36:13.544667463,1.3530607311250193,1.3531975945657444,1.352872160086196,1.352945955682959,2494
2023-12-15 12:06:13.596038792,1.3544925543717643,1.3546922755057116,1.3542506464362811,1.3545206427362675,1644
2023-12-15 12:36:13.647410121,1.3545576364138736,1.3546467594237428,1.3545236453603362,1.354539158481761,1469
2023-12-15 13:06:13.698781450,1.3558945844447694,1.3560605600061375,1.3558157186857298,1.3559270835657784,3944
2023-12-15 13:36:13.750152779,1.3575866487138277,1.3576084402080888,1.3575660508354186,1.357575623306586,2265
2023-12-15 14:06:13.801524109,1.3594481010881352,1.3596244945605829,1.3592073607223552,1.3593245390934996,3264
2023-12-15 14:36:13.852895438,1.3615781222255312,1.361844599962947,1.3615563651442482,1.3617937799236042,4291
2023-12-15 15:06:13.904266767,1.3632138627587735,1.363305780180018,1.3630941757598738,1.363220474697645,3201
2023-12-15 15:36:13.955638096,1.3651257047213803,1.3651292042320453,1.365113236020226,1.3651194800888877,1089
2023-12-15 16:06:14.007009425,1.36666751803796,1.3666747371793815,1.3663452990942497,1.366396750338227,1028
2023-12-15 16:36:14.058380754,1.3673473249145918,1.3678945138811043,1.3672928005759373,1.3674999371982304,1956
2023-12-15 17:06:14.109752083,1.3685606913170938,1.368674057806917,1.3683716149314546,1.368529292131371,3784
2023-12-15 17:36:14.161123412,1.3707491547649657,1.3709284323774173,1.3698129968925334,1.3707060251649408,4105
2023-12-15 18:06:14.212494741,1.3717008498782783,1.3718744442420598,1.3716438880062465,1.371817271665417,4170
2023-12-15 18:36:14.263866070,1.3733894375564515,1.3735314431511125,1.3733025501879568,1.3734392412645966,4917
2023-12-15 19:06:14.315237399,1.3759235545376534,1.3760785843793608,1.3759108102329354,1.376064188508343,1393
2023-12-15 19:36:14.366608728,1.3778063485130356,1.379090746875574,1.376927421470225,1.3779008534913346,2834
2023-12-15 20:06:14.417980058,1.3788726957092015,1.3789803952081343,1.3785669681971109,1.3787197599837264,4285
2023-12-15 20:36:14.469351387,1.381394082381973,1.3823139570119158,1.3804714247734675,1.3812477181709761,1112
2023-12-15 21:06:14.520722716,1.3844761516039767,1.384512455659172,1.3844391323854968,1.384480110669576,2427
2023-12-15 21:36:14.572094045,1.38636464607297,1.38655686332547,1.3863644158159614,1.38645783538709,4592
2023-12-15 22:06:14.623465374,1.3883922311444328,1.3886870030057017,1.3882803712664182,1.3884281336127537,4672
2023-12-15 22:36:14.674836703,1.39027657951067,1.3904620336209843,1.3900217707691747,1.3901805828379687,2354
2023-12-15 23:06:14.726208032,1.3916192740235436,1.3916972492668847,1.3913369012733152,1.391613980941063,3443
2023-12-15 23:36:14.777579361,1.3934353397281385,1.3937001854120483,1.39308115075461,1.3932749085272422,3961
2023-12-16 00:06:14.828950690,1.3938791780155835,1.3939665971624469,1.3938649680832587,1.39392483378566,1241
2023-12-16 00:36:14.880322019,1.3959202812274765,1.3961496061626797,1.395731016537348,1.39591145633598,2424
2023-12-16 01:06:14.931693348,1.3978128716003406,1.399047035327441,1.3972684643750497,1.3980224131000873,1870
2023-12-16 01:36:14.983064678,1.4010236636850961,1.401151603726425,1.4008022347964393,1.4009520196178311,2893
2023-12-16 02:06:15.034436007,1.4022820934393627,1.4028208365991979,1.4021406694893568,1.4024534809558236,4641
2023-12-16 02:36:15.085807336,1.4054579957582738,1.4055101945750128,1.4050560318693122,1.4050573165304634,1301
2023-12-16 03:06:15.137178665,1.4062287138284424,1.406324744276204,1.4062152355226267,1.4062694391697421,3152
2023-12-16 03:36:15.188549994,1.4090440698435538,1.4090451757158546,1.4090436750058661,1.4090437352554979,2308
2023-12-16 04:06:15.239921323,1.4113758828983771,1.4114271723072978,1.4112071124294978,1.4112705786039397,3194
2023-12-16 04:36:15.291292652,1.4135239679195197,1.4139430371713662,1.41340970910259,1.4136789861317323,1950
2023-12-16 05:06:15.342663981,1.4147687321159355,1.4159746537036548,1.4147169080255824,1.415448093258753,1246
2023-12-16 05:36:15.394035310,1.416762877863006,1.4167884508156228,1.4166472554411365,1.4167367375999071,1327
2023-12-16 06:06:15.445406639,1.4177787606138077,1.4180764857736743,1.417304164941341,1.4179615784173478,2311
2023-12-16 06:36:15.496777968,1.418964934637954,1.4191342016978945,1.418806126100167,1.4190075635031616,2668
2023-12-16 07:06:15.548149298,1.4218684101986725,1.4220999540724113,1.4216370800232228,1.421883707358904,4672
2023-12-16 07:36:15.599520627,1.4243392767327558,1.4244096845236556,1.424292591225771,1.4244006253477581,3608
2023-12-16 08:06:15.650891956,1.425517347902151,1.4262510401245951,1.4249728985546684,1.4261678001745366,1539
2023-12-16 08:36:15.702263285,1.4273786529626045,1.4280174324316892,1.4266544921985478,1.4276556948707737,2483
2023-12-16 09:06:15.753634614,1.4309419391095701,1.431112661455444,1.4302463591069758,1.4307361840266648,2708
2023-12-16 09:36:15.805005943,1.4328193214014926,1.4330222353851758,1.4328045778712248,1.432957147173456,4893
2023-12-16 10:06:15.856377272,1.4350010860633209,1.4350452825282267,1.4349802999169554,1.435038313396269,4174
2023-12-16 10:36:15.907748601,1.4360203579424107,1.4362769728448859,1.43542767678045,1.435537765419216,2877
2023-12-16 11:06:15.959119930,1.4372392883006677,1.4378493794652574,1.4365458871708288,1.4376666182475575,2074
